Time (s),Temporalis,Buccinator,Suprahyoid,Massater
1.5062589645385742,19,24,88,23
1.5277938842773438,19,24,106,25
1.5492310523986816,19,24,113,24
1.5704350471496582,19,24,101,24
1.5915720462799072,19,26,88,24
1.6129379272460938,20,28,89,24
1.634021282196045,21,29,79,24
1.6554131507873535,30,42,74,24
1.6766242980957031,32,67,78,25
1.6978192329406738,28,92,88,25
1.7192702293395996,30,134,93,27
1.7406010627746582,26,100,91,26
1.7616572380065918,24,76,86,26
1.7830021381378174,22,57,79,25
1.804387092590332,22,44,91,25
1.82551908493042,21,38,88,24
1.846886157989502,20,35,96,23
1.868035078048706,20,31,86,24
1.8894362449645996,20,29,78,23
1.9107921123504639,19,28,74,23
1.9318771362304688,19,26,71,23
1.9531981945037842,19,26,72,23
1.9744000434875488,20,29,84,24
1.9956350326538086,19,37,89,24
2.017059087753296,20,36,81,23
2.038069009780884,19,34,91,23
2.0595099925994873,19,34,142,23
2.0808801651000977,19,34,115,23
2.1021580696105957,19,34,117,23
2.123806953430176,19,33,111,24
2.1449551582336426,19,31,106,23
2.1659750938415527,19,31,91,23
2.187340021133423,19,38,118,23
2.2086760997772217,19,35,140,23
2.230130910873413,19,32,222,23
2.2513883113861084,19,34,207,23
2.272684097290039,19,35,185,23
2.2939720153808594,19,31,154,23
2.315331220626831,19,29,168,23
2.3367350101470947,19,27,167,23
2.3579370975494385,19,26,144,23
2.3792011737823486,19,25,117,24
2.400534152984619,20,24,94,24
2.421797275543213,19,24,77,24
2.44294810295105,19,24,67,24
2.464362144470215,19,24,70,23
2.485457181930542,19,24,80,23
2.506793975830078,19,26,92,23
2.528191089630127,19,31,83,24
2.5497002601623535,19,30,105,24
2.5706870555877686,19,34,102,25
2.591952085494995,19,32,113,24
2.613308906555176,19,33,111,24
2.634606122970581,19,38,101,25
2.656024217605591,19,38,113,26
2.677309036254883,19,41,141,26
2.6985909938812256,19,36,146,25
2.7199759483337402,21,33,313,25
2.7412962913513184,22,36,318,28
2.7625651359558105,23,38,288,29
2.7838451862335205,22,37,271,28
2.8051280975341797,23,45,261,29
2.826456069946289,37,98,199,32
2.8477859497070312,37,94,196,38
2.8691189289093018,33,103,153,34
2.8904430866241455,30,81,133,32
2.911746025085449,27,76,102,31
2.9327869415283203,24,64,86,29
2.9542882442474365,22,49,79,27
2.9756102561950684,21,42,92,27
2.9968421459198,21,36,94,26
3.0181031227111816,22,37,96,25
3.03928804397583,22,33,87,25
3.0606141090393066,23,30,97,26
3.081895112991333,22,30,114,25
3.1032912731170654,21,29,103,24
3.124464273452759,20,29,88,25
3.145761013031006,20,27,75,26
3.1668670177459717,19,29,72,25
3.1885082721710205,20,30,66,25
3.209635019302368,19,34,59,29
3.2307381629943848,19,40,54,28
3.2520570755004883,20,35,68,27
3.273240089416504,20,36,98,29
3.29472017288208,27,77,140,32
3.316082000732422,60,190,147,32
3.337491989135742,59,184,135,33
3.358797073364258,87,207,120,38
3.380084991455078,69,245,112,46
3.401628255844116,68,283,104,42
3.4229729175567627,63,259,93,41
3.4441640377044678,55,222,87,38
3.465475082397461,49,231,85,37
3.4867541790008545,43,249,84,38
3.508094072341919,49,225,82,36
3.5294840335845947,41,217,84,31
3.550856113433838,37,216,99,29
3.571903944015503,31,201,98,27
3.593233108520508,27,173,87,26
3.614565134048462,25,140,89,25
3.6358683109283447,25,112,85,25
3.6573140621185303,26,100,78,25
3.6784541606903076,26,84,79,25
3.6996710300445557,25,63,97,26
3.721022129058838,24,73,90,27
3.742234230041504,23,56,83,30
3.763728141784668,22,56,79,29
3.784858226776123,21,61,88,28
3.8060553073883057,20,60,88,27
3.827399969100952,20,62,76,26
3.8485331535339355,20,72,73,25
3.8697469234466553,19,87,70,31
3.891047954559326,19,81,67,32
3.9123551845550537,19,66,74,30
3.9337050914764404,19,60,124,28
3.9550561904907227,19,67,300,29
3.9763410091400146,19,66,273,27
3.9974310398101807,20,70,210,26
4.019132137298584,20,62,170,25
4.04044508934021,20,61,127,24
4.061606168746948,20,57,107,23
4.082863092422485,19,56,103,23
4.104206085205078,19,52,83,23
4.1253440380096436,19,51,73,23
4.146868944168091,20,47,74,24
4.167878150939941,20,45,64,23
4.189327239990234,20,41,60,23
4.210591077804565,20,40,57,23
4.231781244277954,19,38,61,23
4.253072261810303,19,35,64,23
4.27418327331543,19,36,75,23
4.295462131500244,19,34,69,23
4.316782236099243,20,33,71,23
4.338165998458862,19,33,70,23
4.35929799079895,19,31,68,23
4.380462169647217,19,29,61,23
4.401788234710693,19,30,57,23
4.4229960441589355,19,31,53,23
4.444295167922974,19,29,61,23
4.465673923492432,19,29,54,23
4.486602067947388,19,28,64,23
4.5081400871276855,19,27,60,23
4.529270172119141,19,27,56,24
4.550719976425171,19,26,53,24
4.5721681118011475,19,26,55,24
4.593040227890015,19,25,58,23
4.614445209503174,19,25,63,23
4.635574102401733,19,24,61,23
4.657006025314331,19,24,56,23
4.6783812046051025,19,24,59,23
4.699476957321167,19,24,59,23
4.720743894577026,19,25,69,23
4.741900205612183,19,25,65,23
4.7633421421051025,19,24,60,23
4.78466010093689,19,24,60,23
4.805824041366577,19,24,65,23
4.827033042907715,19,24,60,23
4.848287105560303,19,24,66,23
4.869484186172485,19,24,62,23
4.890736103057861,19,24,64,23
4.912588119506836,18,25,71,23
4.933580160140991,19,24,69,23
4.954698085784912,19,25,63,23
4.9757750034332275,19,25,63,23
4.997104167938232,19,24,60,23
5.018381118774414,19,24,59,23
