Time (s),Temporalis,Buccinator,Suprahyoid,Massater
1.9745876789093018,20,29,183,23
1.9958817958831787,19,28,221,23
2.0172269344329834,20,27,205,24
2.0385661125183105,19,27,186,23
2.059947967529297,19,26,133,23
2.0812220573425293,19,25,102,23
2.102430820465088,19,24,80,23
2.123713970184326,19,24,66,23
2.144887924194336,18,24,63,23
2.1664068698883057,19,25,60,23
2.187376022338867,18,24,86,23
2.208723783493042,18,24,82,23
2.230057954788208,18,25,87,23
2.251408815383911,19,25,109,23
2.2727530002593994,18,25,111,24
2.2939529418945312,18,28,109,24
2.3152239322662354,18,29,92,24
2.3363540172576904,18,29,95,24
2.357703924179077,18,31,93,25
2.3790509700775146,18,34,95,24
2.400346040725708,19,31,119,24
2.421696901321411,19,30,180,24
2.4428939819335938,19,30,191,24
2.46423602104187,18,29,170,24
2.485542058944702,19,30,193,24
2.506895065307617,19,32,190,24
2.5281550884246826,19,32,165,24
2.5496959686279297,19,30,141,24
2.5709128379821777,18,34,144,25
2.5922088623046875,20,30,129,26
2.61352276802063,20,32,165,27
2.6348907947540283,20,35,173,32
2.6560239791870117,26,55,144,32
2.6774239540100098,27,63,123,29
2.69867205619812,27,66,103,28
2.72000789642334,25,55,80,27
2.7411680221557617,23,44,71,27
2.7624988555908203,22,37,76,25
2.7836709022521973,22,34,77,25
2.804975986480713,23,30,89,24
2.826427698135376,22,31,100,24
2.8475277423858643,22,29,94,24
2.868936777114868,21,28,95,24
2.8901429176330566,21,28,83,24
2.9113609790802,20,27,89,24
2.9326319694519043,20,27,92,23
2.9538049697875977,20,28,87,23
2.9751248359680176,20,39,70,24
2.99649977684021,20,38,59,27
3.0176239013671875,19,61,53,28
3.039011001586914,20,74,49,36
3.060145139694214,20,82,53,38
3.081507921218872,20,69,68,36
3.1028058528900146,20,61,129,38
3.124114751815796,20,61,130,37
3.145474910736084,25,82,150,40
3.166599750518799,36,107,232,42
3.1881518363952637,96,164,204,47
3.2095448970794678,78,161,166,56
3.2309999465942383,67,186,145,48
3.2523000240325928,50,177,140,43
3.2736878395080566,41,161,135,37
3.2950029373168945,37,132,163,35
3.3163650035858154,35,119,163,37
3.3376307487487793,32,129,133,35
3.359117031097412,32,141,123,33
3.380553960800171,30,134,110,31
3.4018239974975586,31,149,120,29
3.4231741428375244,34,154,144,29
3.4444940090179443,40,202,145,38
3.4658501148223877,35,177,120,37
3.4871768951416016,31,154,98,35
3.5085248947143555,27,127,88,34
3.529797077178955,24,101,86,31
3.5509517192840576,23,90,97,29
3.572269916534424,22,67,95,28
3.5934438705444336,21,55,87,27
3.614794969558716,21,58,91,28
3.636124849319458,21,55,96,27
3.657266855239868,20,51,80,26
3.67864990234375,20,46,72,25
3.699772834777832,20,49,75,28
3.721134901046753,20,54,66,26
3.742281913757324,20,59,59,27
3.763580799102783,20,57,59,29
3.7849159240722656,20,53,112,28
3.806267738342285,20,55,207,27
3.8276331424713135,20,63,259,26
3.848989725112915,20,65,215,27
3.8702709674835205,20,56,169,25
3.891618013381958,19,49,125,24
3.9127538204193115,19,48,98,25
3.934093952178955,22,45,81,24
3.955235004425049,25,39,69,24
3.9765589237213135,28,38,71,25
3.997859001159668,27,38,64,24
4.019101858139038,25,36,58,24
4.040420055389404,23,34,60,23
4.061586856842041,22,33,55,23
4.082905054092407,21,31,56,23
4.104079961776733,20,31,69,23
4.125381946563721,20,31,78,23
4.146570920944214,20,33,74,23
4.167889833450317,19,31,71,23
4.189320802688599,19,31,81,23
4.210402011871338,19,28,71,23
4.231683969497681,19,28,66,23
4.252890110015869,19,27,73,23
4.274216890335083,19,26,62,23
4.295525074005127,19,25,60,24
4.316677093505859,19,26,55,24
4.338027000427246,19,25,50,24
4.359201908111572,19,27,52,23
4.380518913269043,19,26,53,23
4.401723861694336,19,25,57,24
4.422983884811401,19,25,78,23
4.444371938705444,19,25,94,23
4.465512752532959,19,25,88,23
4.486886024475098,19,25,113,23
4.508342981338501,19,25,110,24
4.529582977294922,19,25,119,24
4.550867795944214,19,25,108,24
4.571844100952148,19,25,87,25
4.593150854110718,19,24,76,24
4.614758014678955,19,24,69,24
4.635946989059448,19,25,66,23
4.657320737838745,19,25,70,24
4.678352117538452,19,24,75,23
4.699659824371338,19,24,73,23
4.720987796783447,20,24,78,23
4.742151737213135,19,24,67,23
4.763455867767334,19,24,71,23
4.7846550941467285,19,24,74,23
4.805970907211304,19,24,79,23
4.827409744262695,19,24,79,23
4.84854793548584,19,24,71,23
4.869922876358032,19,24,70,23
4.890986919403076,19,24,92,23
4.912283897399902,19,24,90,23
4.933499097824097,19,24,81,23
4.954978942871094,19,24,104,23
4.976127862930298,19,24,98,23
4.997483015060425,19,24,80,23
5.018635988235474,19,24,71,23
