Time (s),Temporalis,Buccinator,Suprahyoid,Massater
2.123192071914673,20,31,151,24
2.1443541049957275,20,33,124,25
2.16571307182312,19,36,112,25
2.1872541904449463,19,42,165,25
2.2083380222320557,19,43,154,25
2.22969913482666,20,41,177,24
2.2510740756988525,19,34,195,25
2.2723920345306396,19,32,219,26
2.293673038482666,20,37,208,27
2.315009117126465,21,41,185,27
2.3361780643463135,20,35,149,27
2.3575189113616943,20,36,142,25
2.378871202468872,20,32,120,24
2.400160074234009,20,30,95,24
2.4213099479675293,19,28,80,23
2.4426708221435547,19,27,66,23
2.4638428688049316,19,26,60,23
2.485146999359131,19,25,54,23
2.506456136703491,19,25,51,23
2.527646064758301,19,24,50,24
2.5489730834960938,19,24,50,24
2.570176124572754,19,24,50,23
2.591536045074463,21,24,53,24
2.6128950119018555,20,24,53,24
2.6340601444244385,20,24,51,24
2.6554079055786133,19,26,53,24
2.6764700412750244,19,25,58,24
2.6978399753570557,19,25,66,24
2.7191271781921387,20,25,81,25
2.740478992462158,21,26,123,25
2.761888027191162,20,28,101,24
2.782960891723633,20,27,91,25
2.8043599128723145,21,29,78,25
2.825453042984009,20,31,69,27
2.8468029499053955,20,31,68,32
2.867932081222534,19,29,63,33
2.8892440795898438,19,29,61,32
2.9105758666992188,20,34,61,36
2.931849956512451,20,33,57,36
2.953104019165039,20,36,55,32
2.974295139312744,19,33,69,29
2.995587110519409,19,32,82,29
3.0169219970703125,19,30,122,30
3.038362979888916,20,29,168,30
3.059640884399414,20,29,176,28
3.0819621086120605,20,27,157,26
3.102360248565674,20,26,134,26
3.123461961746216,20,26,107,25
3.1447579860687256,19,25,99,25
3.1660821437835693,19,25,111,25
3.18723201751709,19,25,103,24
3.2088139057159424,19,25,105,24
3.230093240737915,19,25,215,25
3.251426935195923,20,24,157,26
3.272726058959961,21,25,124,25
3.293951988220215,21,29,98,25
3.3152270317077637,20,33,79,24
3.3364100456237793,20,32,67,24
3.357722043991089,19,29,63,24
3.3789379596710205,19,28,64,25
3.4002151489257812,19,40,62,25
3.4213898181915283,19,39,60,24
3.4427149295806885,19,36,64,24
3.4640069007873535,19,32,68,24
3.4851880073547363,19,32,61,24
3.5065622329711914,19,30,70,24
3.5277099609375,19,34,72,25
3.549013137817383,19,31,87,24
3.570349931716919,19,35,95,24
3.5915138721466064,19,34,90,25
3.612881898880005,19,38,114,25
3.6343681812286377,19,41,90,26
3.655456066131592,19,42,79,27
3.6767308712005615,19,47,80,29
3.6978261470794678,19,45,82,29
3.719191074371338,19,53,84,27
3.7405340671539307,19,65,132,28
3.7619199752807617,19,63,183,27
3.783189058303833,20,60,246,27
3.8045499324798584,20,58,227,26
3.8258278369903564,20,50,206,25
3.847214937210083,19,46,200,25
3.868367910385132,19,39,172,24
3.889662981033325,19,35,130,23
3.911018133163452,19,31,122,23
3.9322969913482666,20,30,93,23
3.9535508155822754,19,28,77,23
3.974862813949585,19,26,68,23
3.995983839035034,19,26,61,23
4.0173749923706055,19,25,54,23
4.038647174835205,19,25,50,23
4.059838056564331,19,24,48,23
4.0811731815338135,19,24,47,23
4.102345943450928,19,24,46,23
4.123603105545044,19,24,48,23
4.144812107086182,19,24,60,23
4.166131973266602,19,24,64,23
4.187530994415283,19,24,68,23
4.2086181640625,19,24,58,23
4.22995400428772,19,23,56,23
4.251137018203735,19,24,52,23
4.272479057312012,19,24,53,23
4.293818950653076,19,24,55,23
4.314922094345093,19,24,52,23
4.336280107498169,19,23,50,23
4.3574299812316895,19,24,53,23
4.378767013549805,19,24,51,23
4.400091886520386,19,24,48,23
4.421270132064819,19,24,49,23
4.442754030227661,19,24,48,23
4.463796138763428,19,24,48,23
4.485162019729614,19,24,50,23
4.506257057189941,20,24,49,23
4.5276501178741455,20,24,49,24
4.548938989639282,19,24,49,24
4.57007908821106,19,24,49,24
4.591429948806763,19,24,48,24
4.6125829219818115,19,24,47,23
4.6339170932769775,19,24,48,23
4.655354976654053,19,24,50,24
4.676487922668457,19,24,49,25
4.697826147079468,19,24,47,24
4.718909025192261,19,24,50,24
4.740446090698242,19,24,50,25
4.761428117752075,19,24,51,27
4.7828381061553955,19,26,49,26
4.80404806137085,19,26,46,25
4.825289011001587,19,25,46,24
4.8465681076049805,19,25,49,24
4.867917060852051,19,24,48,24
4.889068126678467,19,24,47,24
4.910390138626099,19,24,50,24
4.93154501914978,19,24,48,24
4.9528889656066895,19,24,46,24
4.97402286529541,19,24,47,24
4.995382070541382,19,24,48,24
5.0167319774627686,19,24,49,23
